Key,日期,科目,項目,金額,備註1,備註2,編輯
Key,日期,科目,項目,金額,備註1,備註2,編輯,2626,2014-02-06,1.現收,分12期,49900,2/12,46407,,2794,2014-02-25,1.現收,分3期,8000,3/4,7800,,2778,2014-02-24,1.現收,分3期,16000,3/3,15611,,2760,2014-02-22,1.現收,分3期,18000,2/27,17549,,2699,2014-02-14,1.現收,分3期,12000,2/20,11736,,2593,2014-02-03,1.現收,分3期,16000,2/11,15602,,2641,2014-02-08,1.現收,分6期,12250,2/13,11760,,2827,2014-02-28,1.現收,刷卡(V-M-J-銀),56720,3/6,55586,,2815,2014-02-26,1.現收,刷卡(V-M-J-銀),16625,3/5,16293,,2793,2014-02-25,1.現收,刷卡(V-M-J-銀),13450,3/4,13181,,2777,2014-02-24,1.現收,刷卡(V-M-J-銀),8990,3/3,8811,,2764,2014-02-23,1.現收,刷卡(V-M-J-銀),24580,3/3,24089,,2759,2014-02-22,1.現收,刷卡(V-M-J-銀),9640,2/27,9448,,2750,2014-02-21,1.現收,刷卡(V-M-J-銀),10990,2/27,10771,,2741,2014-02-20,1.現收,刷卡(V-M-J-銀),3500,2/26,3430,,2733,2014-02-19,1.現收,刷卡(V-M-J-銀),29990,2/25,29391,,2726,2014-02-18,1.現收,刷卡(V-M-J-銀),13990,2/24,13171,,2719,2014-02-17,1.現收,刷卡(V-M-J-銀),5600,2/21,5488,,2717,2014-02-16,1.現收,刷卡(V-M-J-銀),39000,2/21,38220,,2713,2014-02-15,1.現收,刷卡(V-M-J-銀),1100,2/20,1078,,2698,2014-02-14,1.現收,刷卡(V-M-J-銀),29500,2/20,28910,,2688,2014-02-13,1.現收,刷卡(V-M-J-銀),16200,2/19,15876,,2673,2014-02-12,1.現收,刷卡(V-M-J-銀),11550,2/18,11319,,2664,2014-02-11,1.現收,刷卡(V-M-J-銀),19800,2/17,19404,,2659,2014-02-10,1.現收,刷卡(V-M-J-銀),5050,2/14,4949,,2653,2014-02-09,1.現收,刷卡(V-M-J-銀),29350,2/14,28763,,2640,2014-02-08,1.現收,刷卡(V-M-J-銀),75840,2/13,74324,,2634,2014-02-07,1.現收,刷卡(V-M-J-銀),15000,2/13,14700,,2625,2014-02-06,1.現收,刷卡(V-M-J-銀),19800,2/12,19404,,2612,2014-02-05,1.現收,刷卡(V-M-J-銀),1100,2/11,1078,,2597,2014-02-04,1.現收,刷卡(V-M-J-銀),40200,2/11,39396,,2592,2014-02-03,1.現收,刷卡(V-M-J-銀),25830,2/11,25314,,2588,2014-02-02,1.現收,刷卡(V-M-J-銀),50260,2/11,49255,,2579,2014-02-01,1.現收,刷卡(V-M-J-銀),22340,2/10,21894,,2826,2014-02-28,1.現收,耳機現金,136563,,,,2821,2014-02-27,1.現收,耳機現金,89745,,,,2814,2014-02-26,1.現收,耳機現金,59877,,,,2792,2014-02-25,1.現收,耳機現金,60913,,,,2776,2014-02-24,1.現收,耳機現金,92920,,,,2763,2014-02-23,1.現收,耳機現金,115478,,,,2758,2014-02-22,1.現收,耳機現金,112608,,,,2749,2014-02-21,1.現收,耳機現金,66254,,,,2740,2014-02-20,1.現收,耳機現金,62395,,,,2732,2014-02-19,1.現收,耳機現金,48965,,,,2725,2014-02-18,1.現收,耳機現金,41415,,,,2718,2014-02-17,1.現收,耳機現金,104344,,,,2716,2014-02-16,1.現收,耳機現金,122700,,,,2712,2014-02-15,1.現收,耳機現金,172620,,,,2697,2014-02-14,1.現收,耳機現金,78115,,,,2687,2014-02-13,1.現收,耳機現金,136689,,,,2672,2014-02-12,1.現收,耳機現金,65430,,,,2663,2014-02-11,1.現收,耳機現金,161808,,,,2658,2014-02-10,1.現收,耳機現金,86727,,,,2652,2014-02-09,1.現收,耳機現金,113278,,,,2639,2014-02-08,1.現收,耳機現金,241671,,,,2633,2014-02-07,1.現收,耳機現金,195775,,,,2624,2014-02-06,1.現收,耳機現金,125197,,,,2611,2014-02-05,1.現收,耳機現金,206210,,,,2596,2014-02-04,1.現收,耳機現金,149473,,,,2591,2014-02-03,1.現收,耳機現金,152460,,,,2587,2014-02-02,1.現收,耳機現金,112426,,,,2578,2014-02-01,1.現收,耳機現金,32900,,,,2682,2014-02-13,2.票收,票收,2494,華南忠興160350664KD43410851030325,盈新12月,,2683,2014-02-13,2.票收,票收,93692,第一中山030121489EC00210211030125,shure年度獎勵金,,2631,2014-02-06,2.票收,票收,400,富銘102年度行銷補助,ㄧ銀中山030121489FA5793230103/01/27,,2803,2014-02-24,3.銀收,富邦408,150257,好樂迪～台新,2013-12,,2804,2014-02-24,3.銀收,富邦408,179288,錢櫃～合庫,2013-12,,3086,2014-02-27,3.銀收,永豐854,2000,70030120656,,,3087,2014-02-26,3.銀收,永豐854,30000,700030120656,,,3088,2014-02-26,3.銀收,永豐854,500,822540009512,,,2806,2014-02-25,3.銀收,永豐854,30000,700030120656,客定334,,2807,2014-02-21,3.銀收,永豐854,1230,露天拍賣,ATH-T300,,2808,2014-02-21,3.銀收,永豐854,52,利息,,,2809,2014-02-20,3.銀收,永豐854,6600,露天拍賣,AKG-K271MK2,,2810,2014-02-17,3.銀收,永豐854,500,顧問費,捷孚凱行銷研究,,2811,2014-02-17,3.銀收,永豐854,28100,露天,結餘款,,2812,2014-02-17,3.銀收,永豐854,38000,30000＋8000,客定TG334,,2813,2014-02-07,3.銀收,永豐854,3900,700411396198,,,2787,2014-02-26,5.支出,交通費,973,華南卡,全國加油站,,2693,2014-02-17,5.支出,交通費,8130,中信卡,加油費,,2635,2014-02-07,5.支出,交通費,1500,修車換機油換輪胎,,,2767,2014-02-23,5.支出,交際費-耳機,3000,張懸演唱會公關品,,,2768,2014-02-23,5.支出,健保-耳機,9078,聲陞,103-01,,2769,2014-02-23,5.支出,健保-耳機,5353,加煒,103-01,,2785,2014-02-25,5.支出,勞保-CBHD,6940,加煒,103-01,,2684,2014-02-14,5.支出,勞保-CBHD,6569,加煒,2013-12,,2802,2014-02-25,5.支出,勞保-耳機,12810,聲陞,103-01,,2801,2014-02-25,5.支出,勞退提撥-CBHD,2970,加煒,103-01,,2685,2014-02-14,5.支出,勞退提撥-CBHD,2970,加煒,2013-12,,2800,2014-02-25,5.支出,勞退提撥-耳機,6426,聲陞,103-01,,2686,2014-02-14,5.支出,勞退提撥-耳機,6426,聲陞,2013-12,,2650,2014-02-10,5.支出,員工福利,14846,AE卡,102年度尾牙WHOTEL,,2602,2014-02-04,5.支出,員工福利,7200,開工紅包,6份,,2786,2014-02-26,5.支出,差旅費,24946,華南卡,HOTELS,,2789,2014-02-26,5.支出,差旅費,9466,華南卡,差旅費,,2649,2014-02-10,5.支出,差旅費,68690,AE卡,EMIRATESAIRLINES,,2884,2014-02-28,5.支出,手續費-耳機,17597,刷卡手續費,2014-2,,2681,2014-02-14,5.支出,手續費-耳機,208,大眾卡,1/15露天服務費,,2753,2014-02-21,5.支出,文具,36,光南,便利貼,,2754,2014-02-21,5.支出,文具,198,光南,膠帶,,2737,2014-02-19,5.支出,文具,15,光南,夾鏈袋,,2600,2014-02-04,5.支出,文具,108,光南,夾鏈袋,,2825,2014-02-27,5.支出,服務-耳機,100,客人退還款,,,2784,2014-02-25,5.支出,服務-耳機,44975,FUJIYAAVIC耳機展,JPY150000*0.2977+320,,2680,2014-02-14,5.支出,服務-耳機,456,大眾卡,1/6GOOGLE服務費,,2630,2014-02-06,5.支出,瓦斯費,290,5公斤,,,2617,2014-02-06,5.支出,租任管理,24400,廖漢東,房租2014-2(-600二代健保),,2618,2014-02-06,5.支出,租任管理,24400,莊美玉,房租2014-2(-600二代健保),,2799,2014-02-25,5.支出,貨款-耳機,4200,博士公司,耳膜6付,,2748,2014-02-21,5.支出,貨款-耳機,12507,CWREFIT,JPY40910*0.2979+320,,2735,2014-02-19,5.支出,貨款-耳機,2800,博士聽覺,耳膜*4,,2724,2014-02-18,5.支出,貨款-耳機,32331,先鋒,原33160-2.5%進貨單號:1282,1206,1207,,2715,2014-02-15,5.支出,貨款-耳機,2400,博士聽覺,耳模*4付,,2695,2014-02-14,5.支出,貨款-耳機,107992,inear,USD3550*30.330+320,,2771,2014-02-14,5.支出,貨款-耳機,63835,台灣樂蘭,進貨單號:1356,,2676,2014-02-12,5.支出,貨款-耳機,560,郵局,EMS1件,,2656,2014-02-11,5.支出,貨款-耳機,187121,Sony,原190313(-DX100MDR-10獎金3192)進貨單號:1231,1232,1223,1209,1210,1194,1187,1175,1157,1148,,2667,2014-02-11,5.支出,貨款-耳機,4200,博士公司,耳膜*6,,2646,2014-02-10,5.支出,貨款-耳機,35456,UE,AE卡USD170+982.6進貨單號:1180,1143,,2648,2014-02-10,5.支出,貨款-耳機,10420,AE卡,amazon,,2616,2014-02-05,5.支出,貨款-耳機,700,博士聽覺,耳模*1,,2645,2014-02-05,5.支出,貨款-耳機,8514,CTM,原11100USD270*30.349+320進貨單號:1299,,2830,2014-02-28,5.支出,貨款-餐飲,419,全聯,牛奶,,2679,2014-02-14,5.支出,貨款-餐飲,7516,國泰卡,1/22COSTCO,,2668,2014-02-11,5.支出,貨款-餐飲,96,全家,牛奶,,2644,2014-02-08,5.支出,貨款-餐飲,288,全家,牛奶,,2824,2014-02-27,5.支出,運費-CBHD,100,郵局,普掛4件,,2797,2014-02-25,5.支出,運費-CBHD,220,好樂迪,,,2756,2014-02-21,5.支出,運費-CBHD,25,郵局,1件,,2730,2014-02-18,5.支出,運費-CBHD,25,郵局,1件,,2731,2014-02-18,5.支出,運費-CBHD,385,大榮,5件,,2820,2014-02-27,5.支出,運費-耳機,355,宅急便,3件,,2788,2014-02-26,5.支出,運費-耳機,24867,華南卡,UPS,,2818,2014-02-26,5.支出,運費-耳機,100,郵局,3件,,2819,2014-02-26,5.支出,運費-耳機,55,7-11,露天交貨便1件,,2798,2014-02-25,5.支出,運費-耳機,125,郵局,3件,,2781,2014-02-24,5.支出,運費-耳機,710,郵局,,,2782,2014-02-24,5.支出,運費-耳機,110,7-11,露天交貨便2件,,2783,2014-02-24,5.支出,運費-耳機,110,全家,Yahoo交貨便,,2755,2014-02-21,5.支出,運費-耳機,90,郵局,1件,,2744,2014-02-20,5.支出,運費-耳機,110,7-11,露天交貨便2件,,2745,2014-02-20,5.支出,運費-耳機,920,郵局,3件,,2736,2014-02-19,5.支出,運費-耳機,55,7-11,1件,,2729,2014-02-18,5.支出,運費-耳機,55,郵局,1件,,2722,2014-02-17,5.支出,運費-耳機,1679,郵局,,,2701,2014-02-14,5.支出,運費-耳機,600,郵局,EMS1件,,2691,2014-02-13,5.支出,運費-耳機,300,7-11,iCash儲值,,2692,2014-02-13,5.支出,運費-耳機,280,郵局,5件,,2669,2014-02-11,5.支出,運費-耳機,105,郵局,3件,,2670,2014-02-11,5.支出,運費-耳機,90,7-11,1件+便利箱,,2647,2014-02-10,5.支出,運費-耳機,282,AE卡,UPSUSD9.15,,2662,2014-02-10,5.支出,運費-耳機,120,郵局,5件,,2638,2014-02-07,5.支出,運費-耳機,225,郵局,6件,,2629,2014-02-06,5.支出,運費-耳機,482,郵局EMS,1件Rooth,,2615,2014-02-05,5.支出,運費-耳機,780,郵局,4件,,2678,2014-02-14,5.支出,雜費,4144,國泰卡,1/13IKEA店內沙發,,2601,2014-02-04,5.支出,雜費,785,全聯景美市場,開工拜拜用品,,2746,2014-02-21,5.支出,電信費,684,23651207,2013-12,,2747,2014-02-21,5.支出,電信費,1564,23653115,2013-12,,2770,2014-02-23,5.支出,電費,8725,聲陞,2013-2,,2828,2014-02-28,5.支出,餐費,197,中餐,3人,,2829,2014-02-28,5.支出,餐費,747,晚餐,5人,,2822,2014-02-27,5.支出,餐費,300,晚餐,4人,,2823,2014-02-27,5.支出,餐費,490,午餐,5人,,2816,2014-02-26,5.支出,餐費,432,中餐,3人,,2817,2014-02-26,5.支出,餐費,390,晚餐,3人,,2795,2014-02-25,5.支出,餐費,250,午餐,3人,,2796,2014-02-25,5.支出,餐費,318,晚餐,4人,,2779,2014-02-24,5.支出,餐費,100,中餐,3人,,2780,2014-02-24,5.支出,餐費,390,晚餐,4人,,2765,2014-02-23,5.支出,餐費,158,午餐,2人,,2766,2014-02-23,5.支出,餐費,720,晚餐,6人,,2761,2014-02-22,5.支出,餐費,523,午餐,4人,,2762,2014-02-22,5.支出,餐費,885,晚餐,5人,,2751,2014-02-21,5.支出,餐費,335,晚餐,5人,,2752,2014-02-21,5.支出,餐費,270,午餐,3人,,2742,2014-02-20,5.支出,餐費,340,午餐,3人,,2743,2014-02-20,5.支出,餐費,225,晚餐,3人,,2734,2014-02-19,5.支出,餐費,270,午餐,3人,,2738,2014-02-19,5.支出,餐費,225,晚餐,3人,,2727,2014-02-18,5.支出,餐費,360,午餐,3人,,2728,2014-02-18,5.支出,餐費,290,晚餐,3人,,2720,2014-02-17,5.支出,餐費,240,午餐,3人,,2721,2014-02-17,5.支出,餐費,525,晚餐,5人,,2714,2014-02-15,5.支出,餐費,420,午餐,6人,,2700,2014-02-14,5.支出,餐費,615,午餐,5人,,2689,2014-02-13,5.支出,餐費,335,中餐,4人,,2690,2014-02-13,5.支出,餐費,374,晚餐,4人,,2674,2014-02-12,5.支出,餐費,420,中餐,4人,,2675,2014-02-12,5.支出,餐費,650,晚餐,5人,,2665,2014-02-11,5.支出,餐費,110,午餐,4人,,2666,2014-02-11,5.支出,餐費,447,晚餐,4人,,2660,2014-02-10,5.支出,餐費,477,中餐,4人,,2661,2014-02-10,5.支出,餐費,630,晚餐,5人,,2654,2014-02-09,5.支出,餐費,590,午餐,5人,,2655,2014-02-09,5.支出,餐費,1288,晚餐,6人,,2642,2014-02-08,5.支出,餐費,660,晚餐,5人,,2643,2014-02-08,5.支出,餐費,405,午餐,5人,,2636,2014-02-07,5.支出,餐費,700,中餐,7人,,2637,2014-02-07,5.支出,餐費,450,晚餐,7人,,2627,2014-02-06,5.支出,餐費,525,午餐,5人,,2628,2014-02-06,5.支出,餐費,500,晚餐,5人,,2613,2014-02-05,5.支出,餐費,500,晚餐,5人,,2614,2014-02-05,5.支出,餐費,430,午餐,5人,,2598,2014-02-04,5.支出,餐費,800,午餐,7人,,2599,2014-02-04,5.支出,餐費,880,晚餐,6人,,2594,2014-02-03,5.支出,餐費,360,午餐,4人,,2595,2014-02-03,5.支出,餐費,400,晚餐,4人,,2589,2014-02-02,5.支出,餐費,476,午餐,4人,,2590,2014-02-02,5.支出,餐費,450,晚餐,4人,,2739,2014-02-20,5.現支,貨款-耳機,275200,久東,進貨單號:1346,1256,1274,,2791,2014-02-26,6.銀支,貨款-耳機,12400,偉商,進貨單號:1345,1303,1276,,2772,2014-02-25,6.銀支,貨款-耳機,28300,黑曜石,進貨單號:1391,,2775,2014-02-25,6.銀支,貨款-耳機,16339,艾羅,進貨單號:1368,1224,,2757,2014-02-24,6.銀支,貨款-耳機,16250,聚勝,進貨單號:1317,,2773,2014-02-21,6.銀支,貨款-耳機,130000,InEar,進貨單號:1374,,2671,2014-02-13,6.銀支,貨款-耳機,36900,MyEar,進貨單號:1328,,2632,2014-02-07,6.銀支,貨款-耳機,78065,聚勝,進貨單號:1292,1277,1243,,2370,2014-02-05,6.銀支,貨款-耳機,94467,AKG,進貨單號:1107,1066,1051,1023,1003,991,982,963,,2444,2014-02-28,8.票支,貨款-耳機,10425,十全,417,,2604,2014-02-28,8.票支,貨款-耳機,41500,永聖,436,,2606,2014-02-28,8.票支,貨款-耳機,980,統一數位,438,,2608,2014-02-28,8.票支,貨款-耳機,12000,園毅,440,,2609,2014-02-28,8.票支,貨款-耳機,15057,音寶,441,,2610,2014-02-28,8.票支,貨款-耳機,25378,泳銓,442,,2621,2014-02-28,8.票支,貨款-耳機,392504,思維,444,,2622,2014-02-28,8.票支,貨款-耳機,14000,金山,445,,2651,2014-02-28,8.票支,貨款-耳機,31464,嘉亨,447,,2696,2014-02-28,8.票支,貨款-耳機,3185,DHL快遞,448,,2703,2014-02-28,8.票支,貨款-耳機,17246,米地摩爾,450,,2705,2014-02-28,8.票支,貨款-耳機,287600,富銘,452,,2706,2014-02-28,8.票支,貨款-耳機,104680,皇佳,453,,2707,2014-02-28,8.票支,貨款-耳機,340380,鼎恆,454,,2708,2014-02-28,8.票支,貨款-耳機,489030,宙宣,455,,2709,2014-02-28,8.票支,貨款-耳機,74300,宙宣,456,,2710,2014-02-28,8.票支,貨款-耳機,13950,迎家音響,457,,2711,2014-02-28,8.票支,貨款-耳機,38800,福群,458,,2774,2014-02-28,8.票支,貨款-耳機,800,統一數位,459,,2790,2014-02-28,8.票支,貨款-耳機,87500,管迷,460,,2607,2014-02-15,8.票支,貨款-耳機,4216,DHL快遞,439,
